provnum,overall_rating,survey_rating,quality_rating,staffing_rating,RN_staffing_rating
505466,5,4,5,5,5
505467,3,2,3,4,4
505469,5,4,3,5,5
505470,5,5,5,4,4
505473,2,1,4,4,4
505474,4,3,3,5,5
505475,4,3,5,3,5
505476,5,5,3,5,5
505478,4,3,3,4,5
505483,3,3,2,3,4
505484,5,5,3,5,5
505485,1,1,4,3,3
505488,1,1,1,4,5
505489,4,2,5,5,5
505491,3,2,5,3,5
505493,5,4,5,5,5
505496,2,2,4,3,4
505498,5,4,5,5,5
505499,5,5,5,4,4
505500,4,4,2,4,4
505503,2,2,4,3,2
505504,4,2,5,4,4
505505,4,4,5,1,2
505507,2,3,1,3,4
505508,5,4,3,5,5
505509,5,3,5,5,5
505510,4,2,5,4,3
505511,2,1,5,3,3
505512,5,3,5,4,4
505513,4,2,5,4,5
505514,5,5,3,4,4
505515,2,1,4,4,4
505516,5,4,5,,
505517,4,3,2,4,4
505518,5,3,5,5,5
505519,5,5,3,4,4
505520,5,4,5,4,5
505521,2,1,3,5,5
505522,4,4,4,3,4
505523,5,5,4,5,5
505524,4,3,3,4,5
505525,3,2,5,2,4
505526,5,5,4,4,3
505527,,,,,
50A174,5,5,5,5,5
50A181,5,5,5,5,5
50A260,4,3,5,,
50A261,5,4,5,,
50A263,2,2,3,,
515001,1,2,2,1,2
515002,2,2,3,3,4
515007,4,4,4,3,3
515012,5,4,5,3,3
515021,1,1,1,3,3
515025,3,3,3,,
515028,1,1,4,2,1
515029,1,1,1,3,2
515035,1,1,2,3,5
515037,4,4,3,4,4
515038,5,5,2,3,5
515039,3,2,5,2,3
515045,5,4,3,5,5
515047,2,2,3,3,3
515049,1,1,2,1,2
515051,5,4,4,5,5
515052,2,3,1,3,3
515053,3,3,2,2,2
515055,4,3,2,4,4
515057,1,1,2,3,4
515058,2,2,2,3,2
515060,1,1,1,1,2
515061,1,1,1,3,3
515063,4,4,3,3,3
515064,1,1,3,3,3
515065,1,1,3,2,3
515066,1,1,2,1,2
515067,3,4,1,3,3
515069,2,2,1,4,5
515070,2,2,4,2,3
515071,1,1,1,1,2
515072,4,4,4,3,3
515074,3,4,1,3,3
515075,4,3,2,5,5
515076,3,4,1,3,2
515077,4,5,1,,
515080,3,4,1,3,2
515081,3,3,4,3,2
515083,3,4,1,3,3
515085,4,4,2,3,3
515086,2,2,2,3,3
515087,4,4,2,2,3
515088,3,3,3,2,4
515089,3,3,4,3,3
515099,2,1,3,5,5
515100,2,2,3,2,3
515102,2,2,3,2,3
515103,1,2,2,1,2
515104,4,4,4,3,5
515105,3,3,3,2,3
515106,1,3,1,1,1
515107,5,4,5,5,5
515110,5,5,2,,
515112,5,5,4,5,5
515113,2,2,1,5,5
515116,2,2,2,3,4
515117,3,3,2,3,3
515118,1,2,1,2,3
515120,1,1,4,3,3
515121,2,2,5,1,1
515122,2,2,4,2,3
515123,3,4,1,3,4
515124,4,4,3,3,4
515125,4,4,3,2,3
515126,3,4,1,,
515128,1,2,1,1,2
515129,2,3,1,3,4
515130,2,3,1,3,3
515131,1,1,2,3,4
515133,3,3,2,3,3
515134,3,2,4,4,3
515137,1,1,1,4,3
515140,2,3,1,2,1
515141,2,2,2,3,3
515142,2,3,3,1,1
515144,3,2,5,3,3
515146,1,1,4,2,2
515147,4,4,4,2,1
515151,3,4,1,4,3
515152,2,4,1,1,2
515153,1,3,1,1,2
515155,1,1,3,3,3
515156,1,2,3,1,1
515159,2,2,3,3,3
515160,3,3,2,2,2
515162,1,2,1,2,1
515163,3,3,4,2,3
515164,4,3,5,2,2
515165,5,5,5,1,2
515166,4,5,4,1,1
515167,2,3,1,2,3
515168,5,5,3,3,2
515169,1,1,2,3,3
515170,1,3,1,1,1
515171,4,5,3,1,2
515173,5,5,2,2,3
515174,2,1,5,3,3
515175,2,4,1,1,2
515176,4,4,2,3,3
515177,4,4,2,3,3
515178,2,2,3,2,3
515179,2,2,3,3,3
515180,2,3,4,1,2
515181,2,1,3,4,4
515182,3,4,1,3,3
515183,4,4,5,1,2
515184,4,3,3,4,4
515185,1,1,4,3,2
515186,2,2,1,4,4
515187,1,1,2,3,2
515188,5,4,5,4,3
515189,2,2,2,2,2
515190,5,5,2,2,2
515191,5,4,5,3,3
515192,2,2,3,3,3
515193,5,5,3,4,5
515194,,,,,
51A009,3,2,4,4,3
51A010,2,4,1,1,1
51A013,5,4,5,2,1
5.10E+35,3,3,2,3,2
5.10E+110,3,4,1,4,4
5.10E+125,4,4,3,4,3
5.10E+149,1,1,3,3,3
5.10E+151,5,5,5,5,5
5.10E+155,2,2,3,,
525009,3,2,3,4,5
525019,4,3,3,5,5
525061,1,1,2,2,4
525064,5,5,5,4,4
525069,4,4,3,3,4
525072,1,1,3,2,3
525074,1,1,3,3,3
525085,4,2,5,4,4
525088,4,3,3,5,5
525098,3,2,5,3,3
525108,2,2,4,3,3
525114,5,5,4,5,5
525125,1,1,2,1,2
525132,2,1,4,5,5
525165,2,2,3,3,3
525172,5,5,5,4,4
525179,3,3,4,2,3
525209,3,2,4,4,4
525212,4,3,4,4,5
525219,2,2,3,3,4
525232,3,3,4,3,3
525241,3,2,3,4,3
525242,2,1,5,3,4
525262,1,1,4,3,3
525264,2,1,5,2,3
525265,4,3,3,4,5
525266,2,1,5,5,5
525270,5,3,5,4,4
525271,5,3,5,4,4
525273,2,1,5,4,5
525274,5,4,5,3,5
525276,3,2,4,5,5
525279,2,1,3,4,4
525281,1,1,2,1,1
525282,4,4,4,4,5
525286,5,3,5,5,5
525290,1,1,1,4,3
525292,2,1,4,4,5
525299,1,1,3,3,3
525304,4,3,4,4,5
525305,4,3,3,5,5
525306,3,3,3,2,4
525307,2,1,5,3,5
525309,2,1,3,4,4
525313,4,2,5,5,5
525314,4,2,5,4,5
525315,4,3,5,3,5
525316,4,3,3,5,5
525317,5,3,5,4,4
525318,2,1,5,2,4
525319,1,1,1,3,3
525321,1,2,1,3,3
525324,4,3,2,4,4
525325,1,1,3,3,3
525326,4,3,2,4,5
525327,5,4,5,,
525328,3,3,4,2,4
525329,5,4,5,3,5
525330,1,1,1,4,4
525331,5,4,5,4,4
525332,3,3,2,2,4
525333,1,1,3,3,5
525334,2,1,3,4,5
525335,5,4,5,2,3
525336,3,4,4,1,2
525337,4,3,5,3,3
525338,1,1,4,3,4
525339,5,4,4,5,5
525342,2,2,4,2,4
525343,3,2,5,3,3
525346,2,2,3,3,4
525348,3,2,4,5,5
525350,4,3,5,3,4
525351,2,1,5,3,3
525352,5,4,5,3,4
525353,5,4,5,3,5
525354,1,1,2,3,5
525355,5,5,4,4,4
525357,3,3,2,2,4
525358,4,3,5,2,4
525359,4,3,4,4,4
525360,3,3,2,3,4
525362,4,3,3,4,5
525363,5,5,2,3,4
525364,1,1,1,3,3
525365,5,4,5,4,4
525367,1,1,1,4,3
525369,4,4,4,4,5
525370,3,3,4,3,4
525371,2,2,4,3,3
525372,4,4,4,4,4
525373,5,4,5,4,5
525374,3,2,2,4,4
525375,4,2,5,4,4
525376,5,4,5,5,5
525377,5,5,5,5,5
525379,5,4,3,5,5
525380,5,4,5,3,3
525382,4,2,5,4,5
525383,4,3,3,4,4
525385,2,1,4,4,5
525386,2,1,4,5,5
525387,5,4,2,5,5
525389,2,2,4,3,5
525390,2,1,3,5,5
525391,2,1,4,4,5
525395,4,2,5,4,5
525396,4,4,4,4,4
525397,1,1,2,3,4
525398,3,3,2,3,4
525402,2,2,4,3,3
525403,3,2,3,5,5
525405,1,1,4,3,4
525406,3,2,2,4,5
525407,4,3,2,4,4
525408,2,2,2,2,3
525409,2,2,4,2,3
525410,4,4,3,4,4
525411,5,5,5,4,5
525412,4,4,2,2,3
525413,2,1,2,4,4
525414,4,4,2,4,4
525415,1,1,2,3,3
525416,4,3,4,5,5
525417,2,1,3,4,4
525418,4,3,4,5,5
525419,5,5,5,4,5
525420,2,2,3,3,5
525421,5,5,4,4,4
525422,2,1,5,3,3
525424,2,2,3,3,3
525425,4,2,5,4,4
525426,3,2,3,4,5
525427,1,1,3,2,4
525428,4,4,3,3,5
525429,2,2,3,2,3
525430,3,2,2,4,4
525431,3,3,4,2,2
525432,1,1,4,3,3
525433,5,5,5,5,5
525434,4,4,4,3,5
525435,4,4,3,3,5
525437,4,2,5,4,5
525438,1,1,3,3,4
525440,5,4,5,3,3
525441,3,3,3,3,5
525442,2,2,3,2,3
525443,2,2,2,3,5
525445,4,3,4,4,5
525447,5,3,5,4,5
525449,5,4,5,4,4
525451,4,4,2,4,4
525452,2,2,2,3,4
525453,5,3,5,4,3
525454,5,4,5,3,5
525455,2,1,4,4,5
525456,4,3,5,2,3
525457,4,4,4,3,5
525458,4,3,2,4,4
525459,3,2,2,4,4
525460,3,2,2,4,4
525461,1,1,3,3,5
525462,4,4,3,4,3
525463,4,2,5,4,4
525465,4,4,4,4,4
525466,4,2,5,5,5
525467,3,2,4,4,5
525468,5,3,5,4,5
525472,5,4,5,3,4
525474,4,4,2,4,5
525475,4,4,4,4,5
525476,3,3,3,3,4
525477,4,4,5,1,2
525479,5,4,5,5,5
525480,4,2,5,4,5
525481,2,1,5,3,5
525482,3,2,5,3,3
525483,3,2,5,3,5
525484,1,1,3,3,4
525486,2,2,4,3,3
525487,3,2,4,4,4
525488,4,2,5,4,4
525489,1,1,4,3,3
525490,4,3,5,3,4
525493,3,2,5,3,4
525494,4,3,5,3,5
525495,5,4,2,5,5
525496,2,2,2,3,3
525497,2,1,5,4,4
525498,2,1,5,3,3
525499,4,2,5,4,5
525502,2,1,3,5,5
525503,2,1,4,4,5
525504,1,1,1,4,4
525505,4,3,3,5,5
525507,1,1,1,4,4
525508,2,1,5,2,4
525509,5,5,5,4,5
525511,5,5,4,4,5
525512,3,2,3,4,4
525513,3,2,5,2,3
525515,5,4,5,3,5
525516,2,1,2,5,5
525518,4,3,2,5,5
525519,5,4,5,3,3
525520,4,2,5,4,5
525521,5,4,5,3,4
525522,5,4,5,4,3
525523,4,2,5,4,5
525524,5,5,3,4,4
525525,2,2,4,3,2
525526,1,1,1,2,4
525527,4,4,3,4,5
525528,4,4,4,4,5
525529,1,1,2,1,2
525530,2,1,5,4,5
525531,4,4,3,4,5
525532,3,2,4,4,5
525533,4,3,4,5,5
525534,4,4,2,4,5
525535,5,3,5,5,5
525536,4,3,5,3,4
525537,4,2,5,5,5
525538,5,3,5,5,5
525539,5,4,3,5,5
525540,3,2,5,3,4
525541,4,4,3,4,3
525542,4,4,3,3,3
525543,3,2,5,3,4
525544,2,1,5,5,5
525545,5,3,5,4,4
525546,4,3,5,3,4
525547,2,1,5,4,4
525548,5,4,5,4,4
525549,4,4,3,4,4
525550,5,5,5,4,4
525551,1,1,3,1,2
525552,4,2,5,5,5
525553,3,3,4,3,3
525554,4,4,3,4,5
525556,4,4,3,4,4
525557,3,2,4,4,5
525558,3,2,2,4,4
525559,5,4,5,5,5
525560,5,5,5,5,5
525561,4,3,4,4,4
525562,3,2,2,4,5
525564,3,2,5,3,5
525565,3,2,4,5,5
525567,4,4,3,3,4
525568,1,1,2,2,4
525571,2,1,3,4,4
525572,5,5,5,5,5
525573,5,3,5,4,4
525574,5,4,4,5,5
525575,4,3,5,,
525578,2,1,2,5,5
525579,2,2,3,3,4
525580,5,3,5,5,5
525581,5,3,5,5,5
525583,5,4,5,3,4
525586,4,3,5,3,4
525587,5,4,5,4,4
525588,3,2,4,5,5
525589,4,4,3,4,4
525590,4,3,4,5,5
525591,3,2,4,4,5
525592,5,3,5,4,4
525595,5,5,5,4,4
525596,5,4,5,4,4
525598,4,3,4,5,5
525599,3,2,2,5,5
525600,2,1,5,4,4
525602,4,4,4,4,4
525603,5,5,2,3,5
525604,1,1,3,3,4
525605,5,4,5,4,5
525606,1,2,1,3,5
525607,5,4,5,4,5
525608,3,2,4,4,4
525609,5,3,5,5,5
525611,3,2,4,4,4
525612,3,2,2,4,5
525613,5,3,5,4,4
525616,2,2,2,3,5
525617,5,4,5,4,5
525619,4,3,4,4,5
525621,5,4,5,3,4
525622,4,4,4,4,4
525623,4,3,5,3,3
525624,4,3,5,3,3
525625,4,3,2,4,4
525626,4,3,2,5,5
525627,4,3,5,3,5
525628,4,3,3,5,5
525629,5,3,5,4,5
525630,4,3,4,4,5
525632,5,4,4,5,5
525635,5,5,2,4,5
525637,5,4,5,3,5
525638,5,5,4,5,5
525639,1,1,1,4,4
525640,5,5,2,,
525641,5,5,5,4,5
525642,5,4,4,5,5
525643,3,2,3,4,4
525644,4,3,4,4,5
525645,4,2,5,4,5
525646,3,2,4,4,4
525647,3,2,3,4,4
525648,2,2,4,3,4
525649,4,3,3,5,5
525652,5,5,5,4,5
525653,2,3,4,1,2
525654,2,1,2,4,4
525655,4,4,4,3,5
525656,4,2,5,5,5
525657,5,3,5,4,4
525659,1,1,2,2,4
525660,4,2,5,4,5
525661,4,3,3,4,5
525662,3,2,4,4,4
525663,2,1,4,4,4
525664,5,5,5,2,3
525665,4,4,5,1,2
525666,5,5,4,5,5
525667,5,4,5,4,5
525668,3,2,3,4,4
525669,2,1,5,4,4
525670,4,4,3,3,3
525671,5,4,5,5,5
525672,4,2,5,4,5
525673,4,2,5,5,5
525676,4,3,4,4,4
525677,5,4,5,3,3
525678,1,1,4,3,3
525679,5,4,5,4,4
525680,1,1,2,3,3
525681,1,1,2,2,4
525682,5,4,4,5,5
525683,5,4,4,5,5
525684,2,2,4,3,4
525685,4,4,3,3,5
525686,4,4,2,4,4
525687,5,5,2,4,5
525688,3,2,3,5,5
525689,5,4,5,2,4
525691,5,4,4,5,5
525692,5,4,5,5,5
525693,3,2,2,5,5
525694,4,3,2,5,5
525695,3,3,3,2,3
525697,4,3,5,3,5
525698,5,4,2,5,5
525699,4,4,4,4,5
525700,4,2,5,5,5
525701,5,5,4,5,5
525702,2,1,3,4,5
525704,5,5,5,5,5
525705,1,1,2,1,2
525706,4,3,4,4,5
525707,2,2,5,1,2
525708,5,4,5,5,5
525709,5,5,5,5,5
525710,4,3,5,2,4
525711,2,1,3,5,5
525712,5,4,5,5,5
525713,4,4,4,4,5
525714,5,3,5,5,5
525715,5,5,4,5,5
525716,5,3,5,4,4
525717,4,4,4,4,4
525718,2,1,5,4,4
525719,5,5,5,4,4
525720,,,,,
525721,5,5,,,
525722,,,,,
525723,,,,,
525724,,,,,
52A251,5,4,5,5,5
52A287,4,3,2,5,5
52A407,5,5,4,4,5
52A429,5,4,5,4,5
52A431,5,5,5,4,5
52A460,5,4,,5,5
52A461,5,5,4,,
535013,1,1,2,1,2
535017,3,4,1,4,5
535019,4,3,5,3,4
535021,3,2,3,4,5
535022,4,3,4,4,5
535023,5,4,4,5,5
535024,2,1,5,2,4
535025,1,1,2,2,3
535026,4,3,5,2,4
535027,4,3,3,4,4
535029,1,2,1,3,5
535030,3,2,4,5,5
535031,1,2,1,3,3
535032,5,3,5,4,4
535033,5,5,4,4,4
535034,4,3,2,4,5
535035,5,4,3,5,5
535036,4,5,1,2,4
535038,4,4,4,3,5
535039,2,2,2,2,3
535040,5,3,5,4,4
535042,1,1,2,3,5
535043,2,1,4,4,4
535044,4,5,1,5,5
535045,2,2,1,4,5
535046,5,5,3,5,5
535048,4,3,2,5,5
535049,2,1,5,5,5
535050,2,1,5,5,5
535051,3,2,5,3,4
535053,2,1,3,4,5
535054,4,3,3,5,5
535055,5,4,5,2,4
535056,4,3,4,4,3
53A002,5,4,2,5,5
53A049,1,2,1,3,5
53A050,5,5,5,5,5
53A051,5,4,3,5,5
555004,1,1,2,3,2
555010,3,3,5,1,1
555011,5,4,5,2,1
555012,4,3,5,3,2
555016,5,5,4,5,5
555017,2,1,5,3,3
555019,2,2,4,2,1
555020,4,2,5,5,5
555021,5,4,5,2,3
555022,2,2,1,5,5
555023,5,4,5,5,5
555025,1,1,4,3,2
555027,5,4,5,5,5
555028,3,2,5,3,2
555030,3,2,5,3,3
555034,2,1,5,4,4
555035,2,1,5,3,3
555039,4,2,5,5,5
555040,5,4,5,3,2
555045,4,3,5,3,2
555049,3,3,4,3,3
555053,2,1,5,2,1
555054,5,5,5,4,4
555055,4,4,5,1,1
555057,1,1,1,3,2
555060,3,3,5,1,2
555061,3,3,4,3,3
555065,3,2,4,4,4
555066,1,1,3,3,3
555067,4,4,4,3,2
555068,5,3,5,4,4
555069,2,2,2,3,2
555070,5,3,5,4,4
555071,4,3,5,3,2
555074,3,2,2,5,5
555076,4,3,2,4,4
555080,5,4,5,4,3
555081,5,4,5,4,4
555082,4,4,4,4,4
555083,4,4,4,4,4
555084,2,1,4,4,4
555085,4,3,5,3,3
555086,5,4,5,3,2
555088,1,1,2,2,2
555089,2,1,5,2,1
555090,2,2,4,2,2
555093,4,3,5,2,3
555095,3,2,4,5,5
555096,2,1,5,2,1
555098,5,3,5,4,4
555099,1,1,4,3,3
555103,2,1,5,4,4
555104,1,1,3,3,2
555105,4,4,4,3,3
555106,5,4,5,3,2
555107,5,4,5,4,5
555108,4,3,4,4,3
555112,1,1,2,3,3
555113,5,4,5,5,5
555114,5,4,5,4,4
555115,3,2,4,4,5
555116,4,2,5,4,4
555117,4,3,5,3,3
555118,4,4,3,3,2
555119,3,2,5,3,2
555120,1,1,4,3,3
555122,5,4,5,3,3
555125,5,4,5,2,2
555126,5,4,5,3,3
555127,5,4,5,5,5
555128,4,3,5,3,2
555130,1,1,4,3,2
555132,4,3,4,4,3
555134,4,3,5,3,3
555135,3,3,4,2,1
555136,5,4,5,4,4
555137,5,4,5,4,3
555139,1,1,2,3,2
555140,5,5,5,2,1
555141,4,3,5,,
555143,4,4,3,4,5
555144,5,5,3,2,1
555146,5,5,4,4,4
555147,5,3,5,4,4
555151,2,1,3,4,5
555153,5,4,5,3,2
555156,4,2,5,4,4
555157,2,1,5,4,4
555158,2,2,4,2,1
555160,5,4,5,3,2
555161,2,1,5,4,4
555162,2,1,5,3,2
555163,2,2,5,1,2
555164,4,3,5,3,4
555165,5,3,5,4,4
555168,3,2,4,4,3
555170,2,1,5,3,3
555179,5,4,5,3,3
555180,5,5,5,1,1
555184,2,1,5,3,3
555186,5,4,5,5,5
555187,2,1,5,5,5
555189,5,5,5,3,3
555190,5,4,5,3,2
555195,3,2,5,3,2
555199,4,3,5,3,2
555200,4,2,5,4,4
555204,5,4,5,5,5
555206,3,3,4,3,3
555207,2,1,5,4,4
555208,2,1,5,4,4
555209,4,5,1,5,5
555211,5,4,5,3,2
555213,2,1,5,4,3
555214,2,1,5,4,4
555216,4,3,4,5,5
555217,2,1,5,4,4
555218,5,3,5,4,4
555219,5,4,5,4,4
555220,5,3,5,4,3
555221,2,1,3,5,5
555222,1,1,2,2,2
555223,4,3,4,4,4
555226,5,4,5,3,3
555227,5,4,5,5,5
555229,1,1,2,3,2
555231,3,2,3,4,4
555235,1,1,2,1,2
555236,5,4,4,5,5
555237,4,4,2,3,5
555238,5,4,5,5,5
555240,4,3,5,3,2
555243,3,3,1,5,5
555244,5,5,5,4,3
555245,3,2,3,4,3
555246,5,4,5,3,3
555247,4,3,4,4,4
555249,2,1,5,4,4
555251,1,1,4,2,1
555252,1,1,3,3,3
555254,4,2,5,4,3
555255,4,3,4,4,4
555256,2,1,5,4,4
555257,3,2,5,3,3
555258,4,4,1,5,5
555259,2,1,2,4,4
555260,2,1,2,4,4
555261,5,5,5,4,5
555263,4,3,5,3,3
555265,5,5,5,4,5
555266,5,3,5,4,4
555268,5,4,5,4,4
555272,3,3,4,3,2
555273,3,3,4,3,2
555276,5,3,5,5,5
555281,3,2,5,3,3
555283,4,4,4,3,3
555286,2,1,4,4,3
555287,5,4,5,3,4
555290,5,5,4,4,4
555292,4,2,5,4,4
555295,4,3,4,4,4
555296,5,5,2,,
555297,3,2,5,3,3
555301,5,5,4,5,5
555304,1,1,1,4,4
555306,4,2,5,4,4
555307,2,1,4,4,4
555308,2,1,5,3,2
555309,4,3,4,4,3
555311,2,1,5,3,2
555312,5,4,4,5,5
555313,5,3,5,4,4
555316,4,2,5,4,4
555318,5,3,5,4,3
555319,5,3,5,5,5
555323,5,4,5,3,3
555326,5,5,5,4,4
555328,3,3,4,3,3
555329,5,3,5,4,4
555330,2,1,3,4,3
555331,5,4,5,3,3
555333,4,4,4,4,4
555335,5,5,5,5,5
555336,2,1,5,1,2
555337,5,4,5,4,5
555338,2,1,5,4,4
555339,4,2,5,4,3
555340,2,1,5,4,4
555341,4,3,5,3,3
555342,5,5,3,4,4
555343,4,4,4,2,2
555344,4,3,4,4,5
555347,5,5,4,4,3
555348,2,2,4,3,3
555349,5,3,5,5,5
555350,2,1,5,2,1
555352,3,2,2,4,5
555353,5,4,5,3,3
555354,4,4,4,3,2
555355,2,1,4,4,4
555356,1,1,4,3,3
555358,4,3,5,3,4
555362,3,3,4,,
555363,4,3,4,5,5
555364,4,4,3,,
555365,4,3,5,3,3
555368,4,2,5,4,4
555371,5,4,5,4,3
555374,5,4,5,4,3
555375,1,1,3,2,2
555376,5,5,5,5,5
555379,2,1,5,3,3
555380,4,4,2,4,4
555381,5,5,5,5,5
555383,2,1,5,3,2
555387,5,4,5,3,3
555388,3,2,4,4,3
555390,4,4,1,5,5
555391,5,3,5,5,5
555394,3,2,5,3,4
555395,2,2,3,3,3
555396,3,2,3,5,5
555397,1,1,4,3,3
555398,4,3,5,3,4
555399,5,5,5,3,2
555400,4,3,3,4,4
555403,1,1,4,2,2
555404,4,3,3,4,4
555410,2,1,5,3,3
555416,2,1,5,4,4
555417,2,3,1,,
555418,5,5,5,3,3
555420,1,1,1,4,3
555421,4,3,5,,
555423,4,4,4,4,4
555424,5,4,5,4,3
555425,5,4,5,4,4
555426,5,5,4,3,2
555427,2,1,5,3,2
555429,5,4,5,4,4
555430,1,1,4,3,2
555431,2,2,3,3,3
555432,4,2,5,4,3
555433,1,1,1,4,4
555435,4,3,2,4,3
555437,5,4,5,5,5
555438,4,2,5,4,3
555441,2,1,2,4,4
555442,4,2,5,4,4
555443,3,2,3,4,4
555444,5,3,5,4,5
555445,5,4,5,3,3
555446,5,4,5,4,5
555450,4,3,5,3,4
555456,2,1,3,4,3
555458,5,4,5,4,4
555459,2,1,4,4,3
555461,5,5,5,5,5
555462,3,2,4,5,5
555463,2,2,3,3,3
555466,3,3,5,1,1
555467,4,4,4,4,4
555468,4,4,2,,
555470,3,2,5,3,4
555472,4,2,5,4,3
555473,3,2,5,3,4
555476,2,2,2,3,2
555478,4,2,5,5,5
555479,3,2,5,3,3
555481,4,5,1,4,5
555483,5,4,5,4,4
555484,4,4,2,4,5
555485,5,5,2,3,2
555486,3,2,5,3,3
555487,4,2,5,4,4
555490,4,4,3,3,2
555492,5,4,5,3,2
555494,5,4,5,3,2
555496,3,2,3,4,5
555499,4,3,5,2,1
555503,4,2,5,4,4
555513,5,5,5,3,3
555514,4,3,5,3,3
555515,4,2,5,4,4
555516,3,2,4,5,5
555517,2,1,5,3,2
555519,2,1,4,4,3
555520,4,3,5,3,2
555521,4,3,5,3,2
555522,4,2,5,4,3
555524,5,4,5,5,5
555527,5,4,,5,5
555530,5,5,3,2,1
555533,4,2,5,5,5
555535,2,1,5,1,1
555536,5,3,5,4,4
555538,5,5,5,5,5
555539,3,4,1,2,1
555542,5,4,5,5,5
555545,5,5,5,5,5
555547,5,5,5,4,4
555554,5,4,5,,
555555,5,4,5,5,5
555557,2,3,3,1,1
555565,1,1,3,2,1
555566,2,1,3,4,4
555567,5,5,3,4,4
555570,5,4,5,3,3
555572,5,5,5,,
555574,1,1,4,3,2
555578,5,3,5,5,5
555579,5,4,5,2,1
555583,1,1,3,3,2
555585,3,3,3,3,2
555587,5,4,5,,
555588,4,3,3,4,3
555589,5,5,5,4,4
555590,5,4,5,5,5
555592,5,5,5,4,4
555594,5,5,5,5,5
555595,5,4,5,4,5
555596,4,4,4,4,5
555599,4,4,4,,
555601,5,5,5,5,5
555605,4,3,5,2,1
555609,5,4,5,4,4
555610,5,4,2,5,5
555611,3,2,4,4,3
555613,2,1,5,4,4
555616,4,3,5,3,2
555618,2,2,4,2,2
555619,5,4,5,3,2
555623,4,4,2,4,4
555625,2,1,5,3,1
555630,2,1,5,3,3
555634,4,4,2,4,5
555635,3,2,5,3,4
555638,4,3,5,3,3
555639,3,2,3,5,5
555642,5,4,5,5,5
555645,5,5,5,3,2
555649,4,3,2,4,4
555650,5,5,5,2,1
555651,3,3,4,3,3
555652,5,4,5,4,4
555654,3,3,2,,
555657,5,4,3,5,5
555658,3,2,5,2,1
555659,4,3,3,4,4
555660,5,5,5,5,5
555663,1,1,4,3,2
555664,4,3,4,5,5
555667,4,2,5,4,3
555668,4,3,5,3,3
555671,5,4,5,5,5
555673,3,2,4,4,3
555677,1,1,4,3,3
555682,2,1,2,4,4
555684,3,4,3,1,1
555686,2,2,4,3,2
555688,2,1,5,3,3
555690,3,2,5,3,2
555692,5,5,5,3,3
555694,3,2,4,4,5
555698,5,5,3,5,5
555700,4,3,4,4,4
555701,5,3,5,5,5
555702,1,1,2,3,2
555703,3,2,5,3,3
555706,3,2,5,3,3
555707,2,2,4,3,2
555709,3,4,1,4,4
555710,5,3,5,4,5
555711,2,1,5,4,3
555712,5,4,5,4,4
555713,4,4,4,3,3
555715,3,2,5,2,1
555716,5,4,5,4,4
555717,1,2,4,1,2
555718,5,4,5,3,2
555719,1,1,4,3,3
555720,5,3,5,4,5
555723,3,2,2,4,4
555726,4,3,5,3,3
555727,5,4,5,,
555728,5,5,4,5,5
555729,4,4,3,2,4
555730,4,2,5,5,5
555731,1,1,1,5,5
555732,1,1,3,3,2
555733,2,1,5,2,2
555734,5,5,5,5,5
555735,5,5,5,4,3
555736,3,2,2,4,5
555737,2,2,4,2,3
555738,2,2,4,2,2
555739,4,3,4,4,4
555740,5,4,5,4,3
555742,4,3,5,3,3
555744,3,2,4,4,4
555745,4,4,3,4,5
555746,5,4,5,3,4
555747,2,1,5,4,3
555748,3,2,5,,
555749,5,5,5,3,3
555751,3,2,4,4,4
555753,5,3,5,5,5
555754,5,4,4,5,5
555755,5,4,5,3,2
555757,4,2,5,4,3
555758,5,5,4,3,3
555761,5,5,5,4,4
555762,4,4,4,3,3
555763,2,1,5,5,5
555764,4,4,4,4,3
555765,1,1,4,3,3
555766,4,4,4,4,3
555767,5,4,5,5,5
555768,2,1,5,4,4
555769,5,5,3,5,5
555770,3,2,5,3,3
555771,2,1,3,4,4
555772,2,1,5,4,3
555773,1,1,4,2,2
555775,3,2,3,4,5
555776,3,2,4,4,4
555777,2,1,5,5,5
555779,3,4,1,,
555780,2,1,3,4,3
555781,1,1,3,3,2
555785,4,2,5,4,4
555786,4,3,5,3,2
555787,3,3,3,3,2
555790,5,5,5,4,5
555791,4,3,4,5,5
555792,3,2,4,4,5
555793,5,5,5,4,4
555794,2,1,4,4,4
555795,3,2,3,5,5
555796,5,3,5,4,4
555797,5,4,5,5,5
555798,5,5,2,4,4
555799,5,4,5,3,2
555801,5,3,5,5,5
555802,1,1,3,1,1
555804,3,2,4,5,5
555805,5,3,5,4,3
555806,5,5,5,4,4
555808,4,2,5,4,4
555809,3,2,2,5,5
555810,4,3,4,4,4
555811,4,3,5,3,2
555812,3,3,1,5,5
555813,3,3,2,3,3
555814,2,1,5,4,3
555815,5,3,5,4,4
555816,5,4,5,2,1
555819,5,4,5,,
555820,4,3,3,5,5
555821,5,5,5,5,5
555822,4,2,5,4,5
555823,2,1,5,,
555825,2,1,5,3,2
555826,4,3,2,5,5
555827,2,2,1,4,4
555828,2,1,4,4,4
555830,5,3,5,4,4
555831,3,2,5,3,2
555832,5,4,5,4,4
555834,4,4,4,4,4
555835,5,5,5,5,5
555836,4,3,4,4,4
555838,1,1,1,4,4
555839,4,3,2,4,4
555841,5,4,5,4,4
555842,5,4,5,5,5
555843,5,5,5,5,5
